name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
GKHPS Hari Nagar,,,,Department of Education,,,2,,,,12.8772594,77.5697156,https://www.openstreetmap.org/node/6349580757,GKHPS Hari Nagar,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6349580757,,,"12.8772594, 77.5697156",,
GKHPS Vivekangara,,,,Department of Education,,,2,,,,12.9552253,77.6210383,https://www.openstreetmap.org/node/6347074655,GKHPS Vivekangara,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6347074655,,,"12.9552253, 77.6210383",,
GKHPS Yadiyuru,,,,Department of Education,,,2,,,,12.9308215,77.5756443,https://www.openstreetmap.org/node/6349080102,GKHPS Yadiyuru,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6349080102,,,"12.9308215, 77.5756443",,
GKHPS Yalagondana Palya,,,,Department of Education,,,2,,,,12.9639537,77.6161707,https://www.openstreetmap.org/node/6349045454,GKHPS Yalagondana Palya,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6349045454,,,"12.9639537, 77.6161707",,
GKMPS Wilson Garden,,,,Department of Education,,,2,,,,12.9482206,77.5968593,https://www.openstreetmap.org/node/6349052554,GKMPS Wilson Garden,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6349052554,,,"12.9482206, 77.5968593",,
Glentree Academy School,,,,,,,,,,,12.9656459,77.7351483,https://www.openstreetmap.org/way/1302227093,Glentree Academy School,,,,,,,https://www.openstreetmap.org/way/1302227093,,,"12.9656459, 77.7351483",,
"Glissy Public School, Kothanur",,,,Private Un-Aided,,,3,,,,12.8825158,77.5758676,https://www.openstreetmap.org/node/6536384146,"Glissy Public School, Kothanur",,,operator=Private Un-Aided; levels=3,,,,https://www.openstreetmap.org/node/6536384146,,,"12.8825158, 77.5758676",,
Global Academy for Learning,"40 Pattanagere Main Road, Bengaluru, 560059",+918880400900,https://www.gaflschool.com/,,,,,mixed,,,12.9252677,77.5044626,https://www.openstreetmap.org/way/770851392,Global Academy for Learning,"40 Pattanagere Main Road, Bengaluru, 560059",,gender=mixed,phone: +918880400900 | website: https://www.gaflschool.com/,,,https://www.openstreetmap.org/way/770851392,,,"12.9252677, 77.5044626",,
Global Chess Academy India,,+919845872499,,,,,,,,,12.962267,77.530001,https://www.openstreetmap.org/node/1445333653,Global Chess Academy India,,,,phone: +919845872499,,,https://www.openstreetmap.org/node/1445333653,,,"12.962267, 77.530001",,
Global City International School,,,,,,,,,,,12.977442,77.6713685,https://www.openstreetmap.org/way/415125446,Global City International School,,,,,,,https://www.openstreetmap.org/way/415125446,,,"12.977442, 77.6713685",,
Global/Art,,,,,,,,,,,12.9651695,77.7132267,https://www.openstreetmap.org/node/13049395284,Global/Art,,,,,,,https://www.openstreetmap.org/node/13049395284,,,"12.9651695, 77.7132267",,
"GLPS (U) Adugodi, Lakkasandra",,,,Department of Primary and Secondary Education,government,,1,,,,12.9393229,77.6076781,https://www.openstreetmap.org/node/6536678805,"GLPS (U) Adugodi, Lakkasandra",,,operator=Department of Primary and Secondary Education; operator_type=government; levels=1,,,,https://www.openstreetmap.org/node/6536678805,,,"12.9393229, 77.6076781",,
"GLPS Basapura, Basapura",,,,Department of Education,,,1,,,,12.8655289,77.6471089,https://www.openstreetmap.org/node/6438094032,"GLPS Basapura, Basapura",,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6438094032,,,"12.8655289, 77.6471089",,
GLPS Basavanapura,,,,Department of Education,,,3,,,,12.8450701,77.5941913,https://www.openstreetmap.org/node/6422302288,GLPS Basavanapura,,,operator=Department of Education; levels=3,,,,https://www.openstreetmap.org/node/6422302288,,,"12.8450701, 77.5941913",,
GLPS Chikkabegur,,,,Department of Education,,,1,,,,12.8801561,77.6341829,https://www.openstreetmap.org/node/6438105185,GLPS Chikkabegur,,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6438105185,,,"12.8801561, 77.6341829",,
GLPS Chikkatoru,,,,Department of Education,,,1,,,,12.8575245,77.6534136,https://www.openstreetmap.org/node/6438110969,GLPS Chikkatoru,,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6438110969,,,"12.8575245, 77.6534136",,
"GLPS Gowthamapura, jogupalya",,,,Department of Education,,,1,,,,12.9696041,77.6243903,https://www.openstreetmap.org/node/6531889492,"GLPS Gowthamapura, jogupalya",,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6531889492,,,"12.9696041, 77.6243903",,
GLPS Mestri Palya,,,,Department of Primary and Secondary Education,government,,1,,,,12.9331051,77.62526,https://www.openstreetmap.org/node/6702830215,GLPS Mestri Palya,,,operator=Department of Primary and Secondary Education; operator_type=government; levels=1,,,,https://www.openstreetmap.org/node/6702830215,,,"12.9331051, 77.62526",,
GLPS Parappana Agrahara,,,,Department of Education,,,1,,,,12.8817347,77.6597705,https://www.openstreetmap.org/node/6745848093,GLPS Parappana Agrahara,,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6745848093,,,"12.8817347, 77.6597705",,
GLPS Pillagana Halli,,,,Department of Education,,,1,,,,12.8493518,77.5819746,https://www.openstreetmap.org/node/6745463978,GLPS Pillagana Halli,,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6745463978,,,"12.8493518, 77.5819746",,
"GLPS Rajendranagar, Koramangala",,,,Department of Primary and Secondary Education,government,,1,,,,12.9448595,77.6170535,https://www.openstreetmap.org/node/6536296262,"GLPS Rajendranagar, Koramangala",,,operator=Department of Primary and Secondary Education; operator_type=government; levels=1,,,,https://www.openstreetmap.org/node/6536296262,,,"12.9448595, 77.6170535",,
GLPS Sheenivagilu,,,,Department of Primary and Secondary Education,government,,1,,,,12.9371426,77.6329739,https://www.openstreetmap.org/node/6702845728,GLPS Sheenivagilu,,,operator=Department of Primary and Secondary Education; operator_type=government; levels=1,,,,https://www.openstreetmap.org/node/6702845728,,,"12.9371426, 77.6329739",,
"GLPS Subhash Nagar, Begur",,,,Department of Education,,,1,,,,12.8707092,77.6384891,https://www.openstreetmap.org/node/6437580355,"GLPS Subhash Nagar, Begur",,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6437580355,,,"12.8707092, 77.6384891",,
"GLPS(U) Madina Nagar, B T M Layout W No 65",,,,Department of Education,,,1,,,,12.9063746,77.6097578,https://www.openstreetmap.org/node/6408161122,"GLPS(U) Madina Nagar, B T M Layout W No 65",,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/6408161122,,,"12.9063746, 77.6097578",,
GMPS AkkithimmanaHalli,,,,Department of Education,,,2,,,,12.9595349,77.6011922,https://www.openstreetmap.org/way/781182573,GMPS AkkithimmanaHalli,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/way/781182573,,,"12.9595349, 77.6011922",,
GMPS Hongassandra,,,,Department of Education,,,2,,,,12.896159,77.6243027,https://www.openstreetmap.org/node/6348821760,GMPS Hongassandra,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6348821760,,,"12.896159, 77.6243027",,
GMPS Hulimavu,,,,Department of Education,,,2,,,,12.8763234,77.6028969,https://www.openstreetmap.org/node/6349589920,GMPS Hulimavu,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6349589920,,,"12.8763234, 77.6028969",,
GMPS Jaraganahalli,,,,Department of Education,,,2,,,,12.900122,77.5733646,https://www.openstreetmap.org/way/1137982234,GMPS Jaraganahalli,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/way/1137982234,,,"12.900122, 77.5733646",,
GMPS Koramangala,,,,Department of Primary and Secondary Education,government,,2,,,,12.9436634,77.6189383,https://www.openstreetmap.org/node/6348880655,GMPS Koramangala,,,operator=Department of Primary and Secondary Education; operator_type=government; levels=2,,,,https://www.openstreetmap.org/node/6348880655,,,"12.9436634, 77.6189383",,
GMPS Marp Adugodi,,,,Department of Education,,,2,,,,12.9411408,77.6120178,https://www.openstreetmap.org/node/6348845055,GMPS Marp Adugodi,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6348845055,,,"12.9411408, 77.6120178",,
GMPS Munichinnappa Adugodi,,,,Department of Primary and Secondary Education,,,2,,,,12.9442879,77.6069753,https://www.openstreetmap.org/node/6348958422,GMPS Munichinnappa Adugodi,,,operator=Department of Primary and Secondary Education; levels=2,,,,https://www.openstreetmap.org/node/6348958422,,,"12.9442879, 77.6069753",,
GMPS Nekarara Colony,,,,Department of Education,,,2,,,,12.8435532,77.5850056,https://www.openstreetmap.org/node/6349192885,GMPS Nekarara Colony,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6349192885,,,"12.8435532, 77.5850056",,
GMPS Puttenhalli,,,,Department of Education,,,2,,,,12.8975384,77.582022,https://www.openstreetmap.org/node/6349500173,GMPS Puttenhalli,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6349500173,,,"12.8975384, 77.582022",,
Gnan Shrishti School of Excellence,,,,,,,,,,,12.9123563,77.6453097,https://www.openstreetmap.org/way/28262977,Gnan Shrishti School of Excellence,,,,,,,https://www.openstreetmap.org/way/28262977,,,"12.9123563, 77.6453097",,
"Gnanabharathi HPS , Hongasandra 1",,,,Private Un-Aided,,,3,,,,12.8974858,77.6302097,https://www.openstreetmap.org/node/6528204204,"Gnanabharathi HPS , Hongasandra 1",,,operator=Private Un-Aided; levels=3,,,,https://www.openstreetmap.org/node/6528204204,,,"12.8974858, 77.6302097",,
Gnanabodhini English Higher Primary School,,,,,,,,,,,12.9264043,77.4942917,https://www.openstreetmap.org/node/10752508655,Gnanabodhini English Higher Primary School,,,,,,,https://www.openstreetmap.org/node/10752508655,,,"12.9264043, 77.4942917",,
Gnanabodhini English Pre-Primary School,,,,,,,,,,,12.9263122,77.4945152,https://www.openstreetmap.org/node/1794110629,Gnanabodhini English Pre-Primary School,,,,,,,https://www.openstreetmap.org/node/1794110629,,,"12.9263122, 77.4945152",,
Gnanabodhini Kannada Higher Primary School,,,,,,,,,,,12.9266736,77.4943694,https://www.openstreetmap.org/node/10752508654,Gnanabodhini Kannada Higher Primary School,,,,,,,https://www.openstreetmap.org/node/10752508654,,,"12.9266736, 77.4943694",,
Gnanabodhini School,,,,,,,,,,,12.926331,77.493935,https://www.openstreetmap.org/way/1156224671,Gnanabodhini School,,,,,,,https://www.openstreetmap.org/way/1156224671,,,"12.926331, 77.493935",,
Gnanaprakasham KHPS Bilekalli,,,,Department of Education,,,2,,,,12.8992326,77.6033285,https://www.openstreetmap.org/node/6347270755,Gnanaprakasham KHPS Bilekalli,,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/node/6347270755,,,"12.8992326, 77.6033285",,
Gnanodhaya International School,,,,,,,,,,,13.0091958,77.514716,https://www.openstreetmap.org/way/1123272073,Gnanodhaya International School,,,,,,,https://www.openstreetmap.org/way/1123272073,,,"13.0091958, 77.514716",,
Godwin English School,,,,,,,,,,,12.9665259,77.5670902,https://www.openstreetmap.org/node/4194065600,Godwin English School,,,,,,,https://www.openstreetmap.org/node/4194065600,,,"12.9665259, 77.5670902",,
Golden Chariot Public School,,,,,,,,,,,13.0989262,77.6350463,https://www.openstreetmap.org/node/410861199,Golden Chariot Public School,,,,,,,https://www.openstreetmap.org/node/410861199,,,"13.0989262, 77.6350463",,
"Goldwyn Memorial Pub Sch Jakka, Madiwala",,,,Private Un-Aided,,,3,,,,12.923222,77.6364709,https://www.openstreetmap.org/node/6544146352,"Goldwyn Memorial Pub Sch Jakka, Madiwala",,,operator=Private Un-Aided; levels=3,,,,https://www.openstreetmap.org/node/6544146352,,,"12.923222, 77.6364709",,
Good Shepherd School,,,,,,,,,,,12.9229013,77.5816474,https://www.openstreetmap.org/node/1015924294,Good Shepherd School,,,,,,,https://www.openstreetmap.org/node/1015924294,,,"12.9229013, 77.5816474",,
Good Shepherd School,,,,,,,,,,,12.9697398,77.6048872,https://www.openstreetmap.org/way/1196481565,Good Shepherd School,,,,,,,https://www.openstreetmap.org/way/1196481565,,,"12.9697398, 77.6048872",,
Good To Excellence,,,,,,,,,,,12.9167733,77.6110998,https://www.openstreetmap.org/node/3264822806,Good To Excellence,,,,,,,https://www.openstreetmap.org/node/3264822806,,,"12.9167733, 77.6110998",,
Goodwill Girls’ High School & Composite Pre-university College,10 Promenade Road,+918043718738,https://csigghspuc.edu.in/,,,,,,,,12.9957846,77.6091173,https://www.openstreetmap.org/way/886246933,Goodwill Girls’ High School & Composite Pre-university College,10 Promenade Road,,,phone: +918043718738 | website: https://csigghspuc.edu.in/,,,https://www.openstreetmap.org/way/886246933,,,"12.9957846, 77.6091173",,
Gopalan International Schoool,"Basava Nagar Main Road, Hoodi, Mahadevapura, Bangalore, 560048",,,,,,,,,,12.9853135,77.7183757,https://www.openstreetmap.org/node/514307734,Gopalan International Schoool,"Basava Nagar Main Road, Hoodi, Mahadevapura, Bangalore, 560048",,,,,,https://www.openstreetmap.org/node/514307734,,,"12.9853135, 77.7183757",,
Gopalan National School,"Graphite India Road, Mahadevapura, Bangalore",,,,,,,,,,12.9863803,77.7068884,https://www.openstreetmap.org/way/122403363,Gopalan National School,"Graphite India Road, Mahadevapura, Bangalore",,,,,,https://www.openstreetmap.org/way/122403363,,,"12.9863803, 77.7068884",,
Gopalpur Primary School,,,,,,,,,,,13.0020286,77.7395417,https://www.openstreetmap.org/node/13070773910,Gopalpur Primary School,,,,,,,https://www.openstreetmap.org/node/13070773910,,,"13.0020286, 77.7395417",,
Government First Grade College,,,,,,,,,,,13.0380491,77.5903377,https://www.openstreetmap.org/way/54963214,Government First Grade College,,,,,,,https://www.openstreetmap.org/way/54963214,,,"13.0380491, 77.5903377",,
Government First Grade College,,,,,,,,,,,12.9973095,77.6212792,https://www.openstreetmap.org/way/1217671311,Government First Grade College,,,,,,,https://www.openstreetmap.org/way/1217671311,,,"12.9973095, 77.6212792",,
Government Girls High School,,,,,,,,,,,12.9921413,77.5743798,https://www.openstreetmap.org/way/45375850,Government Girls High School,,,,,,,https://www.openstreetmap.org/way/45375850,,,"12.9921413, 77.5743798",,
Government Girls High School,,,,,,,,,,,13.0028028,77.567164,https://www.openstreetmap.org/way/347485414,Government Girls High School,,,,,,,https://www.openstreetmap.org/way/347485414,,,"13.0028028, 77.567164",,
Government Girls Tamil School,,,,,,,,,,,12.9804661,77.6259975,https://www.openstreetmap.org/way/688356350,Government Girls Tamil School,,,,,,,https://www.openstreetmap.org/way/688356350,,,"12.9804661, 77.6259975",,
Government High School,,,,,,,,,,,13.0175291,77.5589477,https://www.openstreetmap.org/node/6578360278,Government High School,,,,,,,https://www.openstreetmap.org/node/6578360278,,,"13.0175291, 77.5589477",,
Government High School,,,,,,,,,,,12.8828291,77.6241711,https://www.openstreetmap.org/way/334653046,Government High School,,,,,,,https://www.openstreetmap.org/way/334653046,,,"12.8828291, 77.6241711",,
Government High School,"Sri Rama Temple Road, Ejipura, Ejipura, 560047",,,Government,,,,,,,12.9447233,77.6288068,https://www.openstreetmap.org/way/345917371,Government High School,"Sri Rama Temple Road, Ejipura, Ejipura, 560047",,operator=Government,,,,https://www.openstreetmap.org/way/345917371,,,"12.9447233, 77.6288068",,
Government High School,"East End Main Road, Jayanagar 9th Block, Bengaluru",,,,,,,,,,12.9184936,77.5959747,https://www.openstreetmap.org/way/349542323,Government High School,"East End Main Road, Jayanagar 9th Block, Bengaluru",,,,,,https://www.openstreetmap.org/way/349542323,,,"12.9184936, 77.5959747",,
Government High School Agara,,,,,,,2,,,,12.9232302,77.6501392,https://www.openstreetmap.org/way/325139577,Government High School Agara,,,levels=2,,,,https://www.openstreetmap.org/way/325139577,,,"12.9232302, 77.6501392",,
Government High School and PU College,,,,,,,,,,,12.9550848,77.5323257,https://www.openstreetmap.org/way/169806840,Government High School and PU College,,,,,,,https://www.openstreetmap.org/way/169806840,,,"12.9550848, 77.5323257",,
Government Higher Primary School,"Panathur, Chandana, Bengaluru karnataka",,,,,,,,,,12.9369877,77.6875894,https://www.openstreetmap.org/node/4447105943,Government Higher Primary School,"Panathur, Chandana, Bengaluru karnataka",,,,,,https://www.openstreetmap.org/node/4447105943,,,"12.9369877, 77.6875894",,
Government Higher Primary School,,,,,,,,,,,12.9627692,77.6567442,https://www.openstreetmap.org/node/4782936622,Government Higher Primary School,,,,,,,https://www.openstreetmap.org/node/4782936622,,,"12.9627692, 77.6567442",,
Government Higher Primary School,"Ejipura Main Road, Ejipura, Bengaluru",,,Government,,,,,,,12.9448103,77.6296593,https://www.openstreetmap.org/way/402869173,Government Higher Primary School,"Ejipura Main Road, Ejipura, Bengaluru",,operator=Government,,,,https://www.openstreetmap.org/way/402869173,,,"12.9448103, 77.6296593",,
Government Higher Primary School,,,,,,,,,,,13.0438004,77.5699888,https://www.openstreetmap.org/way/452680882,Government Higher Primary School,,,,,,,https://www.openstreetmap.org/way/452680882,,,"13.0438004, 77.5699888",,
Government Higher Primary School,,,,,,,,,,,13.0745418,77.5661145,https://www.openstreetmap.org/way/675649186,Government Higher Primary School,,,,,,,https://www.openstreetmap.org/way/675649186,,,"13.0745418, 77.5661145",,
Government Higher Primary School,,,,,,,,,,,13.0114605,77.682349,https://www.openstreetmap.org/way/1412415472,Government Higher Primary School,,,,,,,https://www.openstreetmap.org/way/1412415472,,,"13.0114605, 77.682349",,
Government Higher Primary School Devarabisanahalli,"Panathur, Chandana, Devarabisanahalli, Bellandur,, Bengaluru, 560103",,,Panathur,,,,,,,12.9236532,77.6914948,https://www.openstreetmap.org/node/4443782275,Government Higher Primary School Devarabisanahalli,"Panathur, Chandana, Devarabisanahalli, Bellandur,, Bengaluru, 560103",,operator=Panathur,,,,https://www.openstreetmap.org/node/4443782275,,,"12.9236532, 77.6914948",,
Government Higher Primary School Jakkasandra,,,,Department of Education,government,,2,,,,12.9251002,77.63686,https://www.openstreetmap.org/node/6349008940,Government Higher Primary School Jakkasandra,,,operator=Department of Education; operator_type=government; levels=2,,,,https://www.openstreetmap.org/node/6349008940,,,"12.9251002, 77.63686",,
Government Kannada High School,,,,,,,,,,,12.9903679,77.5648606,https://www.openstreetmap.org/way/271785644,Government Kannada High School,,,,,,,https://www.openstreetmap.org/way/271785644,,,"12.9903679, 77.5648606",,
Government Kannada Higher Primary School,,,,,,,,,,,12.9797301,77.6285752,https://www.openstreetmap.org/way/59358843,Government Kannada Higher Primary School,,,,,,,https://www.openstreetmap.org/way/59358843,,,"12.9797301, 77.6285752",,
Government Kannada Primary School,,,,government,,,,,,,12.9902358,77.6635792,https://www.openstreetmap.org/way/338104350,Government Kannada Primary School,,,operator=government,,,,https://www.openstreetmap.org/way/338104350,,,"12.9902358, 77.6635792",,
"Government Kannada Primary School, Yediyur",,,,,,,,,,,12.9306191,77.5758617,https://www.openstreetmap.org/way/1395462368,"Government Kannada Primary School, Yediyur",,,,,,,https://www.openstreetmap.org/way/1395462368,,,"12.9306191, 77.5758617",,
Government Lower Primary School,,,,,government,,,,,,12.9651511,77.7023679,https://www.openstreetmap.org/node/12270718858,Government Lower Primary School,,,operator_type=government,,,,https://www.openstreetmap.org/node/12270718858,,,"12.9651511, 77.7023679",,
Government Lower Primary School,Begur,,,,,,,,,,12.8816137,77.6236081,https://www.openstreetmap.org/way/347147615,Government Lower Primary School,Begur,,,,,,https://www.openstreetmap.org/way/347147615,,,"12.8816137, 77.6236081",,
"Government Lower Primary School, Thubarahalli",,,,Government of Karnataka,government,,,,,,12.955517,77.7211816,https://www.openstreetmap.org/way/1077580399,"Government Lower Primary School, Thubarahalli",,,operator=Government of Karnataka; operator_type=government,,,,https://www.openstreetmap.org/way/1077580399,,,"12.955517, 77.7211816",,
Government Model Middle School,,,,,,,,,,,12.9818777,77.7683812,https://www.openstreetmap.org/node/1759857708,Government Model Middle School,,,,,,,https://www.openstreetmap.org/node/1759857708,,,"12.9818777, 77.7683812",,
Government Model Primary and High School,,,,,,,,,,,13.0960498,77.5794323,https://www.openstreetmap.org/way/82508419,Government Model Primary and High School,,,,,,,https://www.openstreetmap.org/way/82508419,,,"13.0960498, 77.5794323",,
Government Model Primary School,,,,,,,,,,,12.9577457,77.5338261,https://www.openstreetmap.org/node/7156536829,Government Model Primary School,,,,,,,https://www.openstreetmap.org/node/7156536829,,,"12.9577457, 77.5338261",,
Government Model Primary School,,,,,government,,,,,,12.9219512,77.6210144,https://www.openstreetmap.org/way/1125892176,Government Model Primary School,,,operator_type=government,,,,https://www.openstreetmap.org/way/1125892176,,,"12.9219512, 77.6210144",,
Government Model Primary School,,,,,,,,,,,13.0935249,77.5551375,https://www.openstreetmap.org/way/1304376970,Government Model Primary School,,,,,,,https://www.openstreetmap.org/way/1304376970,,,"13.0935249, 77.5551375",,
Government Model Public School,,,,,,,,,,,13.0937369,77.5547543,https://www.openstreetmap.org/way/1304376969,Government Model Public School,,,,,,,https://www.openstreetmap.org/way/1304376969,,,"13.0937369, 77.5547543",,
Government Model Public School Venkatapura,,,,Department of Education,government,,2,,,,12.9207382,77.6338341,https://www.openstreetmap.org/node/6348981034,Government Model Public School Venkatapura,,,operator=Department of Education; operator_type=government; levels=2,,,,https://www.openstreetmap.org/node/6348981034,,,"12.9207382, 77.6338341",,
"Government Moedl Primary School, Domlut",,,,Department of Education,,,2,,,,12.9620521,77.6344555,https://www.openstreetmap.org/way/1307054909,"Government Moedl Primary School, Domlut",,,operator=Department of Education; levels=2,,,,https://www.openstreetmap.org/way/1307054909,,,"12.9620521, 77.6344555",,
Government Primary School,,,,,,,,,,,12.9814182,77.6659562,https://www.openstreetmap.org/node/4171468392,Government Primary School,,,,,,,https://www.openstreetmap.org/node/4171468392,,,"12.9814182, 77.6659562",,
Government Primary School,,,,,,,,,,,12.9459897,77.6719357,https://www.openstreetmap.org/node/4474702395,Government Primary School,,,,,,,https://www.openstreetmap.org/node/4474702395,,,"12.9459897, 77.6719357",,
Government Primary School,Rama Temple Road,,,,,,,,,,12.9741482,77.6513232,https://www.openstreetmap.org/node/4602997690,Government Primary School,Rama Temple Road,,,,,,https://www.openstreetmap.org/node/4602997690,,,"12.9741482, 77.6513232",,
Government Primary School,"19th Cross, Kaggadasapura, Bengalore, 560093",,,BBMP,,,,,,,12.9825825,77.6770656,https://www.openstreetmap.org/node/6162773394,Government Primary School,"19th Cross, Kaggadasapura, Bengalore, 560093",,operator=BBMP,,,,https://www.openstreetmap.org/node/6162773394,,,"12.9825825, 77.6770656",,
Government Primary School,"Yemalur Main Rd, Yemalur, Bellandur, Bangalore, 560037",,,,,,,,,,12.9471795,77.6809466,https://www.openstreetmap.org/way/450595902,Government Primary School,"Yemalur Main Rd, Yemalur, Bellandur, Bangalore, 560037",,,,,,https://www.openstreetmap.org/way/450595902,,,"12.9471795, 77.6809466",,
Government Primary School,,,,,,,,,,,12.9838564,77.7190736,https://www.openstreetmap.org/way/1151907062,Government Primary School,,,,,,,https://www.openstreetmap.org/way/1151907062,,,"12.9838564, 77.7190736",,
Government Primary School Yelenahalli,,,,Department of Education,,,1,,,,12.867378,77.6162668,https://www.openstreetmap.org/node/1472934583,Government Primary School Yelenahalli,,,operator=Department of Education; levels=1,,,,https://www.openstreetmap.org/node/1472934583,,,"12.867378, 77.6162668",,
"Government PU College,Domlur",,,,,,,,,,,12.9594873,77.6402324,https://www.openstreetmap.org/way/31231510,"Government PU College,Domlur",,,,,,,https://www.openstreetmap.org/way/31231510,,,"12.9594873, 77.6402324",,
Government Public School,,,,,,,0-12,,,,12.9082913,77.5783957,https://www.openstreetmap.org/way/161298656,Government Public School,,,levels=0-12,,,,https://www.openstreetmap.org/way/161298656,,,"12.9082913, 77.5783957",,
Government PUC,,,,,,,,,,,12.9954119,77.7182703,https://www.openstreetmap.org/way/1195542199,Government PUC,,,,,,,https://www.openstreetmap.org/way/1195542199,,,"12.9954119, 77.7182703",,
Government Sanskrit College,"Pampa Mahakavi Road, 560018",,,,,,,,,,12.9590235,77.5722549,https://www.openstreetmap.org/way/411067255,Government Sanskrit College,"Pampa Mahakavi Road, 560018",,,,,,https://www.openstreetmap.org/way/411067255,,,"12.9590235, 77.5722549",,
Government School,,,,,,,,,,,12.9496275,77.6139658,https://www.openstreetmap.org/node/663604709,Government School,,,,,,,https://www.openstreetmap.org/node/663604709,,,"12.9496275, 77.6139658",,
Government School,,,,,,,,,,,12.9056118,77.5434456,https://www.openstreetmap.org/node/1463591334,Government School,,,,,,,https://www.openstreetmap.org/node/1463591334,,,"12.9056118, 77.5434456",,
Government School,,,,,,,,,,,12.9812737,77.7333977,https://www.openstreetmap.org/node/2411618321,Government School,,,,,,,https://www.openstreetmap.org/node/2411618321,,,"12.9812737, 77.7333977",,
Government School,,,,,,,,,,,12.9669946,77.591066,https://www.openstreetmap.org/node/2577218151,Government School,,,,,,,https://www.openstreetmap.org/node/2577218151,,,"12.9669946, 77.591066",,
Government School,,,,,,,,,,,12.9615699,77.5804526,https://www.openstreetmap.org/node/4130960995,Government School,,,,,,,https://www.openstreetmap.org/node/4130960995,,,"12.9615699, 77.5804526",,
Government school,,,,,,,,,,,12.984899,77.4812378,https://www.openstreetmap.org/node/4541383689,Government school,,,,,,,https://www.openstreetmap.org/node/4541383689,,,"12.984899, 77.4812378",,
Government School,,,,,,,,,,,12.8763018,77.6030612,https://www.openstreetmap.org/node/4702606094,Government School,,,,,,,https://www.openstreetmap.org/node/4702606094,,,"12.8763018, 77.6030612",,
Government School,,,,,,,,,,,12.8782079,77.6026104,https://www.openstreetmap.org/node/4714399093,Government School,,,,,,,https://www.openstreetmap.org/node/4714399093,,,"12.8782079, 77.6026104",,
Government School,,,,,,,,,,,12.9141593,77.4816613,https://www.openstreetmap.org/node/9192980649,Government School,,,,,,,https://www.openstreetmap.org/node/9192980649,,,"12.9141593, 77.4816613",,
Government School,,,,,,,,,,,12.9697226,77.5441412,https://www.openstreetmap.org/way/54147278,Government School,,,,,,,https://www.openstreetmap.org/way/54147278,,,"12.9697226, 77.5441412",,
Government School,,,,,,,,,,,12.9565549,77.7379526,https://www.openstreetmap.org/way/124013167,Government School,,,,,,,https://www.openstreetmap.org/way/124013167,,,"12.9565549, 77.7379526",,
Government School,,,,,,,,,,,13.0203304,77.5543142,https://www.openstreetmap.org/way/249906110,Government School,,,,,,,https://www.openstreetmap.org/way/249906110,,,"13.0203304, 77.5543142",,
Government School,,,,,,,,,,,12.9640388,77.758752,https://www.openstreetmap.org/way/251666165,Government School,,,,,,,https://www.openstreetmap.org/way/251666165,,,"12.9640388, 77.758752",,
Government School,,,,,,,,,,,12.9680106,77.6552467,https://www.openstreetmap.org/way/331367431,Government School,,,,,,,https://www.openstreetmap.org/way/331367431,,,"12.9680106, 77.6552467",,
Government School,,,,,,,,,,,12.9588046,77.6614705,https://www.openstreetmap.org/way/348134936,Government School,,,,,,,https://www.openstreetmap.org/way/348134936,,,"12.9588046, 77.6614705",,
Government School,,,,,,,,,,,12.9392329,77.747735,https://www.openstreetmap.org/way/513199847,Government School,,,,,,,https://www.openstreetmap.org/way/513199847,,,"12.9392329, 77.747735",,
Government School,,,,,,,,,,,13.0627875,77.64241,https://www.openstreetmap.org/way/732317791,Government School,,,,,,,https://www.openstreetmap.org/way/732317791,,,"13.0627875, 77.64241",,
Government School,,,,,,,,,,,12.9136695,77.6777724,https://www.openstreetmap.org/way/950068321,Government School,,,,,,,https://www.openstreetmap.org/way/950068321,,,"12.9136695, 77.6777724",,
