name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
St Teresa's Secondary School,"72 Diamond Harbour Road, 700023",,https://www.stssalumni.co.in/about.html,,,,,,,,22.5373873,88.3269001,https://www.openstreetmap.org/way/142487309,St Teresa's Secondary School,"72 Diamond Harbour Road, 700023",,,website: https://www.stssalumni.co.in/about.html,,,https://www.openstreetmap.org/way/142487309,,,"22.5373873, 88.3269001",,
St Thomas Girls School,,,,,,,,,,,22.5397773,88.3293204,https://www.openstreetmap.org/way/123491611,St Thomas Girls School,,,,,,,https://www.openstreetmap.org/way/123491611,,,"22.5397773, 88.3293204",,
St. James' School,"165 A. J. C. Bose Road, 700014",,,,,,,,,,22.5547319,88.3653464,https://www.openstreetmap.org/way/112075902,St. James' School,"165 A. J. C. Bose Road, 700014",,,,,,https://www.openstreetmap.org/way/112075902,,,"22.5547319, 88.3653464",,
St. Lawrence High School,,,,,,,,,,,22.5280188,88.3563503,https://www.openstreetmap.org/way/121906351,St. Lawrence High School,,,,,,,https://www.openstreetmap.org/way/121906351,,,"22.5280188, 88.3563503",,
St.Augustine's Day School,,,,,,,,,,,22.5525146,88.3621813,https://www.openstreetmap.org/node/5169245623,St.Augustine's Day School,,,,,,,https://www.openstreetmap.org/node/5169245623,,,"22.5525146, 88.3621813",,
Surendra Chakravorty Institution,"56 C Garcha Road, 700019",,,,private,,,,,,22.5253585,88.3627075,https://www.openstreetmap.org/way/175478107,Surendra Chakravorty Institution,"56 C Garcha Road, 700019",,operator_type=private,,,,https://www.openstreetmap.org/way/175478107,,,"22.5253585, 88.3627075",,
Swami pranabananda school,,,,,,,,,,,22.4856531,88.3421025,https://www.openstreetmap.org/node/5162685021,Swami pranabananda school,,,,,,,https://www.openstreetmap.org/node/5162685021,,,"22.4856531, 88.3421025",,
"The Assembly of God Church School (Senior Section), Park Street","125,1 Park Street, 700017",003322294484,https://www.agcschools.edu.in/,,,,,,,,22.5477035,88.3608192,https://www.openstreetmap.org/node/9658705417,"The Assembly of God Church School (Senior Section), Park Street","125,1 Park Street, 700017",,,phone: 003322294484 | website: https://www.agcschools.edu.in/,,,https://www.openstreetmap.org/node/9658705417,,,"22.5477035, 88.3608192",,
The Calcutta Emmanuel School,"56A Prince Golam Hossain Shah Road, Kolkata, 700032",,,,,,,,,,22.4972846,88.3645527,https://www.openstreetmap.org/way/450305914,The Calcutta Emmanuel School,"56A Prince Golam Hossain Shah Road, Kolkata, 700032",,,,,,https://www.openstreetmap.org/way/450305914,,,"22.4972846, 88.3645527",,
The New Horizon High School,,,,,,,,,,,22.525445,88.3476941,https://www.openstreetmap.org/node/2471894139,The New Horizon High School,,,,,,,https://www.openstreetmap.org/node/2471894139,,,"22.525445, 88.3476941",,
Tirthapati Institution,"Rash Behari Avenue, Kolkata, 700029",,,,,,,,,,22.517288,88.353668,https://www.openstreetmap.org/way/359770419,Tirthapati Institution,"Rash Behari Avenue, Kolkata, 700029",,,,,,https://www.openstreetmap.org/way/359770419,,,"22.517288, 88.353668",,
Ultadanga Government Sponsored Higher Secondary School for Girls,,,,,,,,,,,22.5904539,88.394423,https://www.openstreetmap.org/way/189924685,Ultadanga Government Sponsored Higher Secondary School for Girls,,,,,,,https://www.openstreetmap.org/way/189924685,,,"22.5904539, 88.394423",,
United Missionary Girls High School,"3 Ashutosh Mukhejee Road, 700020",03324752135,,,,,,,,,22.5368296,88.3472369,https://www.openstreetmap.org/way/122191980,United Missionary Girls High School,"3 Ashutosh Mukhejee Road, 700020",,,phone: 03324752135,,,https://www.openstreetmap.org/way/122191980,,,"22.5368296, 88.3472369",,
