name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
Rosary School,,,,,,,,,,,18.4917776,73.7885893,https://www.openstreetmap.org/way/1410504206,Rosary School,,,,,,,https://www.openstreetmap.org/way/1410504206,,,"18.4917776, 73.7885893",,
Royce international School,,,,,,,,,,,18.5736399,73.8843897,https://www.openstreetmap.org/node/10692758953,Royce international School,,,,,,,https://www.openstreetmap.org/node/10692758953,,,"18.5736399, 73.8843897",,
Ryan International School,,,,,,,,,,,18.5121345,73.7676489,https://www.openstreetmap.org/way/1172951517,Ryan International School,,,,,,,https://www.openstreetmap.org/way/1172951517,,,"18.5121345, 73.7676489",,
Ryewood International School,,,,,,,,,,,18.7514593,73.3956349,https://www.openstreetmap.org/node/5149280242,Ryewood International School,,,,,,,https://www.openstreetmap.org/node/5149280242,,,"18.7514593, 73.3956349",,
S.B.Patil Public School,,,,,,,,,,,18.6555873,73.7458594,https://www.openstreetmap.org/way/1410870074,S.B.Patil Public School,,,,,,,https://www.openstreetmap.org/way/1410870074,,,"18.6555873, 73.7458594",,
Sadhu Vaswani Mission,,,,,,,,,,,18.5242518,73.877221,https://www.openstreetmap.org/way/67170414,Sadhu Vaswani Mission,,,,,,,https://www.openstreetmap.org/way/67170414,,,"18.5242518, 73.877221",,
Sahyadri international school and junior college,,,,,,,,,,,18.537721,73.7946627,https://www.openstreetmap.org/node/11703326044,Sahyadri international school and junior college,,,,,,,https://www.openstreetmap.org/node/11703326044,,,"18.537721, 73.7946627",,
Sahyadri Internationsal School,,,,,,,,,,,18.5065954,73.8030994,https://www.openstreetmap.org/node/10574645036,Sahyadri Internationsal School,,,,,,,https://www.openstreetmap.org/node/10574645036,,,"18.5065954, 73.8030994",,
Sahyadri School,"Tiwai Hill,, Tal: Rajgurunagar (Khed), 410513",,https://www.sahyadrischool.org/academic-program/,Krishnamurti Foundation India,private_non_profit,,4-10,,,,18.9859086,73.7711771,https://www.openstreetmap.org/way/1216995320,Sahyadri School,"Tiwai Hill,, Tal: Rajgurunagar (Khed), 410513",,operator=Krishnamurti Foundation India; operator_type=private_non_profit; levels=4-10,website: https://www.sahyadrischool.org/academic-program/,,,https://www.openstreetmap.org/way/1216995320,,,"18.9859086, 73.7711771",,
Saint Anne's High School,,,,,,,,,,,18.5134515,73.8755637,https://www.openstreetmap.org/way/53455444,Saint Anne's High School,,,,,,,https://www.openstreetmap.org/way/53455444,,,"18.5134515, 73.8755637",,
Saint Mary's High School,,,,,,,,,,,18.5092631,73.8839949,https://www.openstreetmap.org/node/1232185660,Saint Mary's High School,,,,,,,https://www.openstreetmap.org/node/1232185660,,,"18.5092631, 73.8839949",,
Saint Vincent's School,,,,,,,,,,,18.5127763,73.8744502,https://www.openstreetmap.org/way/53370636,Saint Vincent's School,,,,,,,https://www.openstreetmap.org/way/53370636,,,"18.5127763, 73.8744502",,
Sanas Vidyalaya,,,,,,,,,,,18.4600584,73.8122221,https://www.openstreetmap.org/way/263813852,Sanas Vidyalaya,,,,,,,https://www.openstreetmap.org/way/263813852,,,"18.4600584, 73.8122221",,
Sanjay Ghodawat International School,,,,,,,,,,,18.5333584,73.5915818,https://www.openstreetmap.org/way/1355153896,Sanjay Ghodawat International School,,,,,,,https://www.openstreetmap.org/way/1355153896,,,"18.5333584, 73.5915818",,
Sanskriti School,"Gat 1164, Bhukum, 412115",,https://sanskritischoolpune.org/,,,,0-12,,,,18.5051667,73.7211392,https://www.openstreetmap.org/way/1097297900,Sanskriti School,"Gat 1164, Bhukum, 412115",,levels=0-12,website: https://sanskritischoolpune.org/,,,https://www.openstreetmap.org/way/1097297900,,,"18.5051667, 73.7211392",,
Sanskriti School,,,,,,,,,,,18.5866945,73.9908335,https://www.openstreetmap.org/way/1117310807,Sanskriti School,,,,,,,https://www.openstreetmap.org/way/1117310807,,,"18.5866945, 73.9908335",,
sant dnyaneshvar vidyalaya,,,,,,,,,,,18.6726659,73.8895199,https://www.openstreetmap.org/node/10725134909,sant dnyaneshvar vidyalaya,,,,,,,https://www.openstreetmap.org/node/10725134909,,,"18.6726659, 73.8895199",,
Sant patilbaba dyandan varakari shikshan sansta,,,,,,,,,,,18.6752249,73.8900842,https://www.openstreetmap.org/node/10725135046,Sant patilbaba dyandan varakari shikshan sansta,,,,,,,https://www.openstreetmap.org/node/10725135046,,,"18.6752249, 73.8900842",,
Sarasvati Vidyalaya Ravangaon,,,,,,,,,,,18.3574541,74.6263719,https://www.openstreetmap.org/node/11268778531,Sarasvati Vidyalaya Ravangaon,,,,,,,https://www.openstreetmap.org/node/11268778531,,,"18.3574541, 74.6263719",,
Saraswati Mandir,,,,,,,,,,,18.5099187,73.8541192,https://www.openstreetmap.org/way/380363666,Saraswati Mandir,,,,,,,https://www.openstreetmap.org/way/380363666,,,"18.5099187, 73.8541192",,
Sardar Dastur High School,,,,,,,,,,,18.5205486,73.8780756,https://www.openstreetmap.org/way/108227535,Sardar Dastur High School,,,,,,,https://www.openstreetmap.org/way/108227535,,,"18.5205486, 73.8780756",,
Sardar Kanhoji Angre Vidyalay,,,,,,,,,,,18.5088924,73.8586206,https://www.openstreetmap.org/way/290034472,Sardar Kanhoji Angre Vidyalay,,,,,,,https://www.openstreetmap.org/way/290034472,,,"18.5088924, 73.8586206",,
Sardar Laxmibai Raste Prathamik Vidyalay,,,,,,,,,,,18.5202455,73.865293,https://www.openstreetmap.org/way/380363667,Sardar Laxmibai Raste Prathamik Vidyalay,,,,,,,https://www.openstreetmap.org/way/380363667,,,"18.5202455, 73.865293",,
Satyanarayan Shivlal Agarwal Shala,,,,,,,,,,,18.5006565,73.8418271,https://www.openstreetmap.org/way/331532106,Satyanarayan Shivlal Agarwal Shala,,,,,,,https://www.openstreetmap.org/way/331532106,,,"18.5006565, 73.8418271",,
school,,,,,,,,,,,18.5899936,73.9269425,https://www.openstreetmap.org/node/10692782228,school,,,,,,,https://www.openstreetmap.org/node/10692782228,,,"18.5899936, 73.9269425",,
school of culture and language,,,,,,,,,,,18.5146756,73.834548,https://www.openstreetmap.org/node/10724970333,school of culture and language,,,,,,,https://www.openstreetmap.org/node/10724970333,,,"18.5146756, 73.834548",,
Sevasadan,,,,,,,,,,,18.514167,73.8529489,https://www.openstreetmap.org/way/264444881,Sevasadan,,,,,,,https://www.openstreetmap.org/way/264444881,,,"18.514167, 73.8529489",,
Sevasadan English Medium School,"1410, Patwardhan Baug Maai Mangeshkar Path, Erandawane, Pune, Maharashtra, 411004",,,Pune Sevasadan Society,,,,,,,18.5010518,73.8320758,https://www.openstreetmap.org/way/251878756,Sevasadan English Medium School,"1410, Patwardhan Baug Maai Mangeshkar Path, Erandawane, Pune, Maharashtra, 411004",,operator=Pune Sevasadan Society,,,,https://www.openstreetmap.org/way/251878756,,,"18.5010518, 73.8320758",,
Shanti juniors Preschool,,,,,,,,,,,18.6043176,73.7489715,https://www.openstreetmap.org/node/10573197323,Shanti juniors Preschool,,,,,,,https://www.openstreetmap.org/node/10573197323,,,"18.6043176, 73.7489715",,
Shantiniketan School of Unique Learning,"Porwal Sathe Wasti Road, Pune, 411047",,https://shantiniketanschool.com,FLY Foundation,private,,0-12,,,,18.6022023,73.9118339,https://www.openstreetmap.org/way/1378475733,Shantiniketan School of Unique Learning,"Porwal Sathe Wasti Road, Pune, 411047",,operator=FLY Foundation; operator_type=private; levels=0-12,website: https://shantiniketanschool.com,,,https://www.openstreetmap.org/way/1378475733,,,"18.6022023, 73.9118339",,
SHARF,,,,,,,,,,,18.515719,73.8348415,https://www.openstreetmap.org/node/10724748486,SHARF,,,,,,,https://www.openstreetmap.org/node/10724748486,,,"18.515719, 73.8348415",,
Shree Ram Hill View Preschool,,,,,,,,,,,18.6019727,73.919045,https://www.openstreetmap.org/way/1411074154,Shree Ram Hill View Preschool,,,,,,,https://www.openstreetmap.org/way/1411074154,,,"18.6019727, 73.919045",,
Shri Bhairavnath Secondary and Higher Secondary School,,,,,,,1-10,,,,18.6315671,73.8482182,https://www.openstreetmap.org/node/10807028855,Shri Bhairavnath Secondary and Higher Secondary School,,,levels=1-10,,,,https://www.openstreetmap.org/node/10807028855,,,"18.6315671, 73.8482182",,
Shri Chakradhar Swami School,,,,,,,,,,,18.4474636,73.8494539,https://www.openstreetmap.org/way/178326748,Shri Chakradhar Swami School,,,,,,,https://www.openstreetmap.org/way/178326748,,,"18.4474636, 73.8494539",,
Shri Chhatrapati Shivaji Vidyalaya,,,,,,,,,,,18.5420289,73.6034757,https://www.openstreetmap.org/way/1355601691,Shri Chhatrapati Shivaji Vidyalaya,,,,,,,https://www.openstreetmap.org/way/1355601691,,,"18.5420289, 73.6034757",,
Shri Dnyaneshwar High school Gorund,"Shri Dnyaneshwar High school Sawargon ()Basti, Junnar, 412401",,,,,,,,,,19.1323951,73.8995192,https://www.openstreetmap.org/way/1280451282,Shri Dnyaneshwar High school Gorund,"Shri Dnyaneshwar High school Sawargon ()Basti, Junnar, 412401",,,,,,https://www.openstreetmap.org/way/1280451282,,,"19.1323951, 73.8995192",,
Shri Mhatoba Tukaram Balwadkar Vidyalay,,,,,,,,,,,18.5726957,73.7744004,https://www.openstreetmap.org/node/6113753544,Shri Mhatoba Tukaram Balwadkar Vidyalay,,,,,,,https://www.openstreetmap.org/node/6113753544,,,"18.5726957, 73.7744004",,
shri pandurang appagi kale primary school,,,,,,,,,,,18.6677104,73.8901407,https://www.openstreetmap.org/node/10725063186,shri pandurang appagi kale primary school,,,,,,,https://www.openstreetmap.org/node/10725063186,,,"18.6677104, 73.8901407",,
Shri Shivaji Preparatory Military School,,,,,,,,,,,18.5268072,73.8529584,https://www.openstreetmap.org/way/280784413,Shri Shivaji Preparatory Military School,,,,,,,https://www.openstreetmap.org/way/280784413,,,"18.5268072, 73.8529584",,
Shrimati Nathibai Damodar Thakarsi Kanyashala,"591 Narsimha Chintaman Kelkar Road, Narayan Peth, Pune, 411030",,,,,,,,,,18.5160839,73.8512347,https://www.openstreetmap.org/way/217773620,Shrimati Nathibai Damodar Thakarsi Kanyashala,"591 Narsimha Chintaman Kelkar Road, Narayan Peth, Pune, 411030",,,,,,https://www.openstreetmap.org/way/217773620,,,"18.5160839, 73.8512347",,
Singhgad Spring Dale School,"Warje Road, Pune",,,Singhgad Institute,private,,1-10,,,,18.4883339,73.791607,https://www.openstreetmap.org/node/10150949587,Singhgad Spring Dale School,"Warje Road, Pune",,operator=Singhgad Institute; operator_type=private; levels=1-10,,,,https://www.openstreetmap.org/node/10150949587,,,"18.4883339, 73.791607",,
Sinhagad Spring Dale School,,,,,,,,,,,18.5079464,73.8355317,https://www.openstreetmap.org/way/331532108,Sinhagad Spring Dale School,,,,,,,https://www.openstreetmap.org/way/331532108,,,"18.5079464, 73.8355317",,
Sir Parshurambhau College,,,,,,,,,,,18.5062123,73.8485844,https://www.openstreetmap.org/way/207872410,Sir Parshurambhau College,,,,,,,https://www.openstreetmap.org/way/207872410,,,"18.5062123, 73.8485844",,
SM Choksey High School,"1983 Convent Street, Pune, Maharashtra, 411001",+912026340053,,,,,,,,,18.5150072,73.8748103,https://www.openstreetmap.org/way/65158127,SM Choksey High School,"1983 Convent Street, Pune, Maharashtra, 411001",,,phone: +912026340053,,,https://www.openstreetmap.org/way/65158127,,,"18.5150072, 73.8748103",,
SMVM_School_ground,,,,Mayur,public,,,,,,18.278317,74.3146886,https://www.openstreetmap.org/way/1338778650,SMVM_School_ground,,,operator=Mayur; operator_type=public,,,,https://www.openstreetmap.org/way/1338778650,,,"18.278317, 74.3146886",,
SNBP international school,"Survey No. 29 / 2, Off Rahatani- Pimple Saudagar Road Near Akashganga Society, Pune, Maharashtra 411017 Shivraj Nagar - Kokane Chowk Road, Pimpri-Chinchwad, 411017",,http://www.snbpinstitutes.com/,,,,,,,,18.6009155,73.7870927,https://www.openstreetmap.org/way/164793354,SNBP international school,"Survey No. 29 / 2, Off Rahatani- Pimple Saudagar Road Near Akashganga Society, Pune, Maharashtra 411017 Shivraj Nagar - Kokane Chowk Road, Pimpri-Chinchwad, 411017",,,website: http://www.snbpinstitutes.com/,,,https://www.openstreetmap.org/way/164793354,,,"18.6009155, 73.7870927",,
SNBP International School,,,,,,,,,,,18.5840784,74.0069101,https://www.openstreetmap.org/way/1411822801,SNBP International School,,,,,,,https://www.openstreetmap.org/way/1411822801,,,"18.5840784, 74.0069101",,
SNBP international school wakad,,,,,,,,,,,18.6019015,73.7547927,https://www.openstreetmap.org/node/10574624797,SNBP international school wakad,,,,,,,https://www.openstreetmap.org/node/10574624797,,,"18.6019015, 73.7547927",,
SNBP School Ground,"2 River Residency Road, Chikhali, 411062",,,SNBP School,private,,0-12,,,,18.6853897,73.8311635,https://www.openstreetmap.org/way/1238824620,SNBP School Ground,"2 River Residency Road, Chikhali, 411062",,operator=SNBP School; operator_type=private; levels=0-12,,,,https://www.openstreetmap.org/way/1238824620,,,"18.6853897, 73.8311635",,
Snskruti international school Wakad,,,,,,,,,,,18.6046114,73.7584802,https://www.openstreetmap.org/node/10574649559,Snskruti international school Wakad,,,,,,,https://www.openstreetmap.org/node/10574649559,,,"18.6046114, 73.7584802",,
Someshwar Public School,,,,,,,,,,,18.107381,74.2794713,https://www.openstreetmap.org/way/234955905,Someshwar Public School,,,,,,,https://www.openstreetmap.org/way/234955905,,,"18.107381, 74.2794713",,
Someshwar Vidyalay Public School,,,,,,,,,,,18.1077838,74.2794666,https://www.openstreetmap.org/way/234955906,Someshwar Vidyalay Public School,,,,,,,https://www.openstreetmap.org/way/234955906,,,"18.1077838, 74.2794666",,
spark nursery school,,,,,,,,,,,18.56123,73.8044716,https://www.openstreetmap.org/node/10724985104,spark nursery school,,,,,,,https://www.openstreetmap.org/node/10724985104,,,"18.56123, 73.8044716",,
Spenglish medium school,,,,,,,,,,,18.6067227,73.7639983,https://www.openstreetmap.org/way/359749077,Spenglish medium school,,,,,,,https://www.openstreetmap.org/way/359749077,,,"18.6067227, 73.7639983",,
SPG International School,"Bhosari - Alandi Road, Pimpri Chinchwad, 411039",,,,,,,,,,18.6259149,73.8628498,https://www.openstreetmap.org/node/10807286708,SPG International School,"Bhosari - Alandi Road, Pimpri Chinchwad, 411039",,,,,,https://www.openstreetmap.org/node/10807286708,,,"18.6259149, 73.8628498",,
Spicer Highschool,,,,,,,,,,,18.5635456,73.8159508,https://www.openstreetmap.org/way/281883252,Spicer Highschool,,,,,,,https://www.openstreetmap.org/way/281883252,,,"18.5635456, 73.8159508",,
SSCD{symbiosis schools central dictorate},,,,,,,,,,,18.5158493,73.8310991,https://www.openstreetmap.org/node/10724949840,SSCD{symbiosis schools central dictorate},,,,,,,https://www.openstreetmap.org/node/10724949840,,,"18.5158493, 73.8310991",,
St Ann's School,,,,,,,,,,,18.6670022,73.7882405,https://www.openstreetmap.org/node/8463693360,St Ann's School,,,,,,,https://www.openstreetmap.org/node/8463693360,,,"18.6670022, 73.7882405",,
st. ANTHONY SCHOOL,,,,,,,,,,,18.5777685,73.8959348,https://www.openstreetmap.org/node/10692766417,st. ANTHONY SCHOOL,,,,,,,https://www.openstreetmap.org/node/10692766417,,,"18.5777685, 73.8959348",,
St. Edmund Campion Preschool,,,,Jesuits,religious,,Preschool,,christian,,18.5359982,73.8192931,https://www.openstreetmap.org/node/9965869775,St. Edmund Campion Preschool,,,operator=Jesuits; operator_type=religious; levels=Preschool; religion=christian,,,,https://www.openstreetmap.org/node/9965869775,,,"18.5359982, 73.8192931",,
St. Felix Highschool,,,,,,,,,,,18.5408169,73.8813131,https://www.openstreetmap.org/way/331500158,St. Felix Highschool,,,,,,,https://www.openstreetmap.org/way/331500158,,,"18.5408169, 73.8813131",,
St. Joseph's Girl's Convent,,,,,,,,,,,18.5395961,73.8199046,https://www.openstreetmap.org/way/229849153,St. Joseph's Girl's Convent,,,,,,,https://www.openstreetmap.org/way/229849153,,,"18.5395961, 73.8199046",,
St.Mary's Convent Shanti Sadan,,,,,,,,,,,18.74793,73.395405,https://www.openstreetmap.org/node/5149238422,St.Mary's Convent Shanti Sadan,,,,,,,https://www.openstreetmap.org/node/5149238422,,,"18.74793, 73.395405",,
Subhedar Ramji Maloji Ambedkar Vidyalay,,,,,,,,,,,18.5592201,73.9089488,https://www.openstreetmap.org/way/293996152,Subhedar Ramji Maloji Ambedkar Vidyalay,,,,,,,https://www.openstreetmap.org/way/293996152,,,"18.5592201, 73.9089488",,
Sunday science school Wakad,,,,,,,,,,,18.6026183,73.7648799,https://www.openstreetmap.org/way/364911195,Sunday science school Wakad,,,,,,,https://www.openstreetmap.org/way/364911195,,,"18.6026183, 73.7648799",,
Sungrace High School,"Salunke Vihar Road, Pune, 411040",+912026852919,,,,,,,,,18.4828897,73.904479,https://www.openstreetmap.org/way/224968993,Sungrace High School,"Salunke Vihar Road, Pune, 411040",,,phone: +912026852919,,,https://www.openstreetmap.org/way/224968993,,,"18.4828897, 73.904479",,
Suyog Sunderji Wisdom School,"Lohgaon - Wagholi Road, Wagholi, Pune, Maharashtra, 412207",,,,,,,,,,18.5871968,73.9653532,https://www.openstreetmap.org/way/1279597430,Suyog Sunderji Wisdom School,"Lohgaon - Wagholi Road, Wagholi, Pune, Maharashtra, 412207",,,,,,https://www.openstreetmap.org/way/1279597430,,,"18.5871968, 73.9653532",,
Swami Vivekanand Vidyalay,,,,,,,,,,,18.510588,73.7766709,https://www.openstreetmap.org/way/1096657641,Swami Vivekanand Vidyalay,,,,,,,https://www.openstreetmap.org/way/1096657641,,,"18.510588, 73.7766709",,
swatarang sangeet vidyalaya,,,,,,,,,,,18.514334,73.8369915,https://www.openstreetmap.org/node/10724964228,swatarang sangeet vidyalaya,,,,,,,https://www.openstreetmap.org/node/10724964228,,,"18.514334, 73.8369915",,
Symbiosis Nursery School,,,,,,,,,,,18.533081,73.8377434,https://www.openstreetmap.org/node/761948537,Symbiosis Nursery School,,,,,,,https://www.openstreetmap.org/node/761948537,,,"18.533081, 73.8377434",,
Symbiosis Open School,,,,,,,,,,,18.5158542,73.8308867,https://www.openstreetmap.org/node/3376012873,Symbiosis Open School,,,,,,,https://www.openstreetmap.org/node/3376012873,,,"18.5158542, 73.8308867",,
symbiosis school for liberal arts,,,,,,,,,,,18.5756121,73.9079897,https://www.openstreetmap.org/node/10692770474,symbiosis school for liberal arts,,,,,,,https://www.openstreetmap.org/node/10692770474,,,"18.5756121, 73.9079897",,
symbiosis sports center and primary and secondary school,,,,,,,,,,,18.5156144,73.831166,https://www.openstreetmap.org/node/10724871528,symbiosis sports center and primary and secondary school,,,,,,,https://www.openstreetmap.org/node/10724871528,,,"18.5156144, 73.831166",,
symbiosis summer school,,,,,,,,,,,18.5754006,73.9087895,https://www.openstreetmap.org/node/10692770475,symbiosis summer school,,,,,,,https://www.openstreetmap.org/node/10692770475,,,"18.5754006, 73.9087895",,
Symbosis International School,"Symbiosis Rd, Pune, 411014",,https://sis.ac.in,,,,,,,,18.5658502,73.9075795,https://www.openstreetmap.org/way/187877571,Symbosis International School,"Symbiosis Rd, Pune, 411014",,,website: https://sis.ac.in,,,https://www.openstreetmap.org/way/187877571,,,"18.5658502, 73.9075795",,
T.I.M.E kids aundh,,,,,,,,,,,18.5598009,73.8013265,https://www.openstreetmap.org/node/10724993217,T.I.M.E kids aundh,,,,,,,https://www.openstreetmap.org/node/10724993217,,,"18.5598009, 73.8013265",,
The Bishop's Co-Education School,Undri-Mohammadwadi Road,02026970722,http://thebishopsschool.org,,,,,,,,18.4581575,73.9150286,https://www.openstreetmap.org/node/1998624604,The Bishop's Co-Education School,Undri-Mohammadwadi Road,,,phone: 02026970722 | website: http://thebishopsschool.org,,,https://www.openstreetmap.org/node/1998624604,,,"18.4581575, 73.9150286",,
The Orchid School,"Mhalunge Road, Baner, Pune, Maharashtra, 411045",02067116711,https://www.theorchidschool.org/,,,,,,,,18.5634258,73.781784,https://www.openstreetmap.org/way/704561327,The Orchid School,"Mhalunge Road, Baner, Pune, Maharashtra, 411045",,,phone: 02067116711 | website: https://www.theorchidschool.org/,,,https://www.openstreetmap.org/way/704561327,,,"18.5634258, 73.781784",,
Thergaav High School,,,,,government,,,,,,18.6146536,73.7791565,https://www.openstreetmap.org/node/10235306345,Thergaav High School,,,operator_type=government,,,,https://www.openstreetmap.org/node/10235306345,,,"18.6146536, 73.7791565",,
Tree House,,,,,,,,,,,18.4825852,73.8151877,https://www.openstreetmap.org/node/4611287873,Tree House,,,,,,,https://www.openstreetmap.org/node/4611287873,,,"18.4825852, 73.8151877",,
tree house play group,,,,,,,,,,,18.4897341,73.8203595,https://www.openstreetmap.org/node/10692820321,tree house play group,,,,,,,https://www.openstreetmap.org/node/10692820321,,,"18.4897341, 73.8203595",,
Tree House School,,,,,,,,,,,18.4670403,73.8908691,https://www.openstreetmap.org/node/10542730621,Tree House School,,,,,,,https://www.openstreetmap.org/node/10542730621,,,"18.4670403, 73.8908691",,
Tree house school,,,,,,,,,,,18.4825615,73.8153269,https://www.openstreetmap.org/way/466296543,Tree house school,,,,,,,https://www.openstreetmap.org/way/466296543,,,"18.4825615, 73.8153269",,
UWC Mahindra College,,,https://www.uwcmahindracollege.org/,,,,11-12,,,,18.5443327,73.5805905,https://www.openstreetmap.org/way/229497106,UWC Mahindra College,,,levels=11-12,website: https://www.uwcmahindracollege.org/,,,https://www.openstreetmap.org/way/229497106,,,"18.5443327, 73.5805905",,
vaishnavi pre primary,,,,,,,,,,,18.5915288,73.9267201,https://www.openstreetmap.org/node/10692744930,vaishnavi pre primary,,,,,,,https://www.openstreetmap.org/node/10692744930,,,"18.5915288, 73.9267201",,
Vasantrao Vaidya Vidyalay,,,,,,,,,,,18.5042955,73.8409203,https://www.openstreetmap.org/way/290034473,Vasantrao Vaidya Vidyalay,,,,,,,https://www.openstreetmap.org/way/290034473,,,"18.5042955, 73.8409203",,
Vasundhara Secondary School,,,,,,,,,,,18.5065799,73.798735,https://www.openstreetmap.org/node/10574649086,Vasundhara Secondary School,,,,,,,https://www.openstreetmap.org/node/10574649086,,,"18.5065799, 73.798735",,
Venutai Yashwant Rao Chavan Primary School,,,,,,,,,,,18.5399986,73.783761,https://www.openstreetmap.org/node/9801305163,Venutai Yashwant Rao Chavan Primary School,,,,,,,https://www.openstreetmap.org/node/9801305163,,,"18.5399986, 73.783761",,
VIBGYOR school,,,,,,,,,,,18.5969721,73.7284287,https://www.openstreetmap.org/way/1094976314,VIBGYOR school,,,,,,,https://www.openstreetmap.org/way/1094976314,,,"18.5969721, 73.7284287",,
Vidya Bhavan High School And Junior College,,,,,,,,,,,18.5309028,73.8384925,https://www.openstreetmap.org/way/331478729,Vidya Bhavan High School And Junior College,,,,,,,https://www.openstreetmap.org/way/331478729,,,"18.5309028, 73.8384925",,
vidya mahamandal,,,,,,,,,,,18.5179414,73.8424496,https://www.openstreetmap.org/node/10724889771,vidya mahamandal,,,,,,,https://www.openstreetmap.org/node/10724889771,,,"18.5179414, 73.8424496",,
Vidya mandir,,,,,public,,,,,,18.2790148,74.1577953,https://www.openstreetmap.org/node/9952170381,Vidya mandir,,,operator_type=public,,,,https://www.openstreetmap.org/node/9952170381,,,"18.2790148, 74.1577953",,
Vidya Niketan,,,,Pune Municipal Corporation,,,,,,,18.5024576,73.813513,https://www.openstreetmap.org/way/218059568,Vidya Niketan,,,operator=Pune Municipal Corporation,,,,https://www.openstreetmap.org/way/218059568,,,"18.5024576, 73.813513",,
vidya pratsihthan,,,,,,,,,,,18.279745,74.1578632,https://www.openstreetmap.org/node/5977917868,vidya pratsihthan,,,,,,,https://www.openstreetmap.org/node/5977917868,,,"18.279745, 74.1578632",,
Vidya Valley School,,,https://vidyavalley.com,,,,,,,,18.5439742,73.7563832,https://www.openstreetmap.org/way/1117066705,Vidya Valley School,,,,website: https://vidyavalley.com,,,https://www.openstreetmap.org/way/1117066705,,,"18.5439742, 73.7563832",,
Vidya Vinay Niketan,,,,चोंधे,private,,,,,,18.5871224,73.783285,https://www.openstreetmap.org/way/1030564284,Vidya Vinay Niketan,,,operator=चोंधे; operator_type=private,,,,https://www.openstreetmap.org/way/1030564284,,,"18.5871224, 73.783285",,
VidyaNiketan English Medium School,"Swami Vivekanand Marg, Bibwewadi, 411037",,,,,,,,,,18.4713173,73.8669025,https://www.openstreetmap.org/node/10683612075,VidyaNiketan English Medium School,"Swami Vivekanand Marg, Bibwewadi, 411037",,,,,,https://www.openstreetmap.org/node/10683612075,,,"18.4713173, 73.8669025",,
Vidyapeeth school,"Pune, 411007",,,,,,,,,,18.5480135,73.8300806,https://www.openstreetmap.org/way/1030256746,Vidyapeeth school,"Pune, 411007",,,,,,https://www.openstreetmap.org/way/1030256746,,,"18.5480135, 73.8300806",,
Vigyan Ashram,,,,,,,,,,,18.8327833,74.0587834,https://www.openstreetmap.org/node/2024238523,Vigyan Ashram,,,,,,,https://www.openstreetmap.org/node/2024238523,,,"18.8327833, 74.0587834",,
Vijay Mukund Athawale Vidyalay,,,,,,,,,,,18.2496141,73.8744021,https://www.openstreetmap.org/way/293714118,Vijay Mukund Athawale Vidyalay,,,,,,,https://www.openstreetmap.org/way/293714118,,,"18.2496141, 73.8744021",,
Vikhe Patil Memorial School,,,,,,,,,,,18.5227086,73.8260765,https://www.openstreetmap.org/way/217278791,Vikhe Patil Memorial School,,,,,,,https://www.openstreetmap.org/way/217278791,,,"18.5227086, 73.8260765",,
Vimlabai Garware Prashala,,,,,,,,,,,18.5135238,73.8406174,https://www.openstreetmap.org/way/207872411,Vimlabai Garware Prashala,,,,,,,https://www.openstreetmap.org/way/207872411,,,"18.5135238, 73.8406174",,
vision school ground,,,,,,,,,,,18.4450571,73.8345135,https://www.openstreetmap.org/way/1271971192,vision school ground,,,,,,,https://www.openstreetmap.org/way/1271971192,,,"18.4450571, 73.8345135",,
Vivero international pre school and childcare,,,,,,,,,,,18.5578687,73.8041721,https://www.openstreetmap.org/node/10725000985,Vivero international pre school and childcare,,,,,,,https://www.openstreetmap.org/node/10725000985,,,"18.5578687, 73.8041721",,
VPS High School,,,,,,,,,,,18.7524195,73.4044214,https://www.openstreetmap.org/way/440450850,VPS High School,,,,,,,https://www.openstreetmap.org/way/440450850,,,"18.7524195, 73.4044214",,
Vps Highschool,,,,,,,,,,,18.753451,73.4050271,https://www.openstreetmap.org/node/5149177726,Vps Highschool,,,,,,,https://www.openstreetmap.org/node/5149177726,,,"18.753451, 73.4050271",,
Wadia College,"19 Bund Garden Road, Pune, 411001",,,,,,,,,,18.5324303,73.879906,https://www.openstreetmap.org/way/215998838,Wadia College,"19 Bund Garden Road, Pune, 411001",,,,,,https://www.openstreetmap.org/way/215998838,,,"18.5324303, 73.879906",,
Walnut School,,,,,,,,,,,18.6056301,73.770525,https://www.openstreetmap.org/way/1086983391,Walnut School,,,,,,,https://www.openstreetmap.org/way/1086983391,,,"18.6056301, 73.770525",,
"Webgear School, hinjwadi phase ||",,,,,,,,,,,18.5971043,73.7189633,https://www.openstreetmap.org/node/10573227252,"Webgear School, hinjwadi phase ||",,,,,,,https://www.openstreetmap.org/node/10573227252,,,"18.5971043, 73.7189633",,
Wisdom World School,,,,,,,,,,,18.5982042,73.7804493,https://www.openstreetmap.org/node/1229054871,Wisdom World School,,,,,,,https://www.openstreetmap.org/node/1229054871,,,"18.5982042, 73.7804493",,
Yashwantrao Chavan Academy of Development Administration,,,,,,,,,,,18.5463916,73.8225636,https://www.openstreetmap.org/way/402368938,Yashwantrao Chavan Academy of Development Administration,,,,,,,https://www.openstreetmap.org/way/402368938,,,"18.5463916, 73.8225636",,
