name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
D.A.V Boys Higher Secondary School,,,,,,,,,,,13.0502398,80.2566442,https://www.openstreetmap.org/node/7136028385,D.A.V Boys Higher Secondary School,,,,,,,https://www.openstreetmap.org/node/7136028385,,,"13.0502398, 80.2566442",,
D.A.V Public School,"No 19 Dr.Seetharaman Nagar, 600042",+914466069806,https://davpsvelacherychennai.edu.in/,,,,,,,,12.9722987,80.2225998,https://www.openstreetmap.org/way/164933758,D.A.V Public School,"No 19 Dr.Seetharaman Nagar, 600042",,,phone: +914466069806 | website: https://davpsvelacherychennai.edu.in/,,,https://www.openstreetmap.org/way/164933758,,,"12.9722987, 80.2225998",,
Daniel Thomas HSS,,,,,,,,,,,13.0745285,80.1925083,https://www.openstreetmap.org/way/54584266,Daniel Thomas HSS,,,,,,,https://www.openstreetmap.org/way/54584266,,,"13.0745285, 80.1925083",,
DAV Primary Secondary School,,,,,,,,,,,13.0649343,80.2225596,https://www.openstreetmap.org/way/354814768,DAV Primary Secondary School,,,,,,,https://www.openstreetmap.org/way/354814768,,,"13.0649343, 80.2225596",,
Department of Computer science,,,,Department of Higher Education,government,,,,,,12.8738339,80.2211671,https://www.openstreetmap.org/node/11848217940,Department of Computer science,,,operator=Department of Higher Education; operator_type=government,,,,https://www.openstreetmap.org/node/11848217940,,,"12.8738339, 80.2211671",,
Department of Electrical & Electronics Engg.,,,,Department of Higher Education,government,,,,,,12.8739858,80.2207237,https://www.openstreetmap.org/node/11848217943,Department of Electrical & Electronics Engg.,,,operator=Department of Higher Education; operator_type=government,,,,https://www.openstreetmap.org/node/11848217943,,,"12.8739858, 80.2207237",,
Department of Electronics,,,,Department of Higher Education,government,,,,,,12.8739157,80.2209903,https://www.openstreetmap.org/node/11848217941,Department of Electronics,,,operator=Department of Higher Education; operator_type=government,,,,https://www.openstreetmap.org/node/11848217941,,,"12.8739157, 80.2209903",,
Department of Mechanical Engg.,,,,Department of Higher Education,government,,,,,,12.8737589,80.2203054,https://www.openstreetmap.org/node/11848217944,Department of Mechanical Engg.,,,operator=Department of Higher Education; operator_type=government,,,,https://www.openstreetmap.org/node/11848217944,,,"12.8737589, 80.2203054",,
Dhanakoti Middle School,,,,,,,,,,,13.0756063,80.2720867,https://www.openstreetmap.org/node/2296733697,Dhanakoti Middle School,,,,,,,https://www.openstreetmap.org/node/2296733697,,,"13.0756063, 80.2720867",,
Dhanraj Baid Jain College,"1 Okkiyam Thuraipakkam, 600097",,,,,,,,,,12.9459767,80.239775,https://www.openstreetmap.org/node/2059560611,Dhanraj Baid Jain College,"1 Okkiyam Thuraipakkam, 600097",,,,,,https://www.openstreetmap.org/node/2059560611,,,"12.9459767, 80.239775",,
Diana Nursery & Primary School,"38 Kavarai Street, Saidapet, 600015",+919840141553,http://www.dianaschool.org/,Private,,,,,,,13.0231287,80.2180065,https://www.openstreetmap.org/node/3397754749,Diana Nursery & Primary School,"38 Kavarai Street, Saidapet, 600015",,operator=Private,phone: +919840141553 | website: http://www.dianaschool.org/,,,https://www.openstreetmap.org/node/3397754749,,,"13.0231287, 80.2180065",,
Doctor Guruswamy HSS,,,,,,,,,,,13.0984059,80.2760399,https://www.openstreetmap.org/way/47415265,Doctor Guruswamy HSS,,,,,,,https://www.openstreetmap.org/way/47415265,,,"13.0984059, 80.2760399",,
Dominic Savio Matriculation School,,,,,,,,,,,13.0998842,80.2859003,https://www.openstreetmap.org/way/1135430982,Dominic Savio Matriculation School,,,,,,,https://www.openstreetmap.org/way/1135430982,,,"13.0998842, 80.2859003",,
Dominics Girls HSS,,,,,,,,,,,13.0061506,80.1972354,https://www.openstreetmap.org/way/34159550,Dominics Girls HSS,,,,,,,https://www.openstreetmap.org/way/34159550,,,"13.0061506, 80.1972354",,
"Don  Bosco Mat.Hr.Sec. School,Erukkancheri","27 Ethiraj Samy Salai, Chennai, 600118",,,,,,,,,,13.1253331,80.2492854,https://www.openstreetmap.org/way/102550222,"Don  Bosco Mat.Hr.Sec. School,Erukkancheri","27 Ethiraj Samy Salai, Chennai, 600118",,,,,,https://www.openstreetmap.org/way/102550222,,,"13.1253331, 80.2492854",,
Don Bosco Higher Secondary School,,,,,,,,,,,13.1114072,80.2639223,https://www.openstreetmap.org/way/144877281,Don Bosco Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/144877281,,,"13.1114072, 80.2639223",,
Don Bosco Matriculation Higher Secondary School,,+914428194223,https://dbegmore.com/,,,,,,christian,,13.0705507,80.2555172,https://www.openstreetmap.org/way/29044877,Don Bosco Matriculation Higher Secondary School,,,religion=christian,phone: +914428194223 | website: https://dbegmore.com/,,,https://www.openstreetmap.org/way/29044877,,,"13.0705507, 80.2555172",,
Don Bosco Nursery & Primary School,,,,,,,,,,,13.1004544,80.2862277,https://www.openstreetmap.org/way/1237744470,Don Bosco Nursery & Primary School,,,,,,,https://www.openstreetmap.org/way/1237744470,,,"13.1004544, 80.2862277",,
Don Bosco Primary,,,,,,,,,,,13.0699428,80.2544888,https://www.openstreetmap.org/way/29044902,Don Bosco Primary,,,,,,,https://www.openstreetmap.org/way/29044902,,,"13.0699428, 80.2544888",,
Dr. Rajamanickanar Memorial Nursery and Primary School,,,,,,,,,,,13.1010897,80.2912977,https://www.openstreetmap.org/way/1147283499,Dr. Rajamanickanar Memorial Nursery and Primary School,,,,,,,https://www.openstreetmap.org/way/1147283499,,,"13.1010897, 80.2912977",,
Dr. Rathnavelu Subramaniam Muthialpet Girls Higher Secondary School,,,,,,,,,,,13.096881,80.2900414,https://www.openstreetmap.org/way/1116186789,Dr. Rathnavelu Subramaniam Muthialpet Girls Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1116186789,,,"13.096881, 80.2900414",,
Dr.B.M. Sundaravadanan Matriculation Higher Secondary School,,,,,,,,,,,13.0803052,80.2230732,https://www.openstreetmap.org/way/1314581960,Dr.B.M. Sundaravadanan Matriculation Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1314581960,,,"13.0803052, 80.2230732",,
Dr.Rathinavel Subramanian Muthialpet Girls Higher Secondary School,,,,,,,,,,,13.0971264,80.2901184,https://www.openstreetmap.org/way/1136682578,Dr.Rathinavel Subramanian Muthialpet Girls Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1136682578,,,"13.0971264, 80.2901184",,
Elephant Gate Chennai High School,,,,,,,,,,,13.0947134,80.2755726,https://www.openstreetmap.org/relation/16952798,Elephant Gate Chennai High School,,,,,,,https://www.openstreetmap.org/relation/16952798,,,"13.0947134, 80.2755726",,
FES Matriculation Higher Secoundary School,,,,,,,,,,,13.1355943,80.2515179,https://www.openstreetmap.org/node/1825978766,FES Matriculation Higher Secoundary School,,,,,,,https://www.openstreetmap.org/node/1825978766,,,"13.1355943, 80.2515179",,
Foreshore Estate Elementary School,,,,,,,,,,,13.023896,80.276677,https://www.openstreetmap.org/way/24339608,Foreshore Estate Elementary School,,,,,,,https://www.openstreetmap.org/way/24339608,,,"13.023896, 80.276677",,
G. K. Shetty Hindu Vidhyalaya School,,,,,,,,,,,12.9847793,80.2071983,https://www.openstreetmap.org/way/30606820,G. K. Shetty Hindu Vidhyalaya School,,,,,,,https://www.openstreetmap.org/way/30606820,,,"12.9847793, 80.2071983",,
Ganeshbai Galada Jain Girls Higher Secondary School,,,,,,,,,,,13.0954814,80.2800718,https://www.openstreetmap.org/way/1176848828,Ganeshbai Galada Jain Girls Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1176848828,,,"13.0954814, 80.2800718",,
General Cariappa HSS,,,,,,,,,,,13.0585071,80.2046161,https://www.openstreetmap.org/way/27460554,General Cariappa HSS,,,,,,,https://www.openstreetmap.org/way/27460554,,,"13.0585071, 80.2046161",,
German School Chennai,,,,,,,,,,,12.9515892,80.2606515,https://www.openstreetmap.org/node/1044780333,German School Chennai,,,,,,,https://www.openstreetmap.org/node/1044780333,,,"12.9515892, 80.2606515",,
Gill Adarsh Matriculation Higher Secondary School,"46 Venkatachalam St, Balaji Nagar, Royapettah, Chennai, 600014",+914428474808,,,,,,,,,13.0502159,80.2699958,https://www.openstreetmap.org/node/4447298329,Gill Adarsh Matriculation Higher Secondary School,"46 Venkatachalam St, Balaji Nagar, Royapettah, Chennai, 600014",,,phone: +914428474808,,,https://www.openstreetmap.org/node/4447298329,,,"13.0502159, 80.2699958",,
Girls Higher Secondary School,,,,,,,,,,,13.0772327,80.2244586,https://www.openstreetmap.org/way/1314584110,Girls Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1314584110,,,"13.0772327, 80.2244586",,
Global Institute Of Gaming And Animation,96-99,,,,,,,,,,12.9554398,80.2482807,https://www.openstreetmap.org/node/2124854755,Global Institute Of Gaming And Animation,96-99,,,,,,https://www.openstreetmap.org/node/2124854755,,,"12.9554398, 80.2482807",,
Good Shepherd Convent,,,,,,,,,,,13.0651061,80.2448873,https://www.openstreetmap.org/way/24375563,Good Shepherd Convent,,,,,,,https://www.openstreetmap.org/way/24375563,,,"13.0651061, 80.2448873",,
Gopalapuram Boys Higher Secondary School,,,,,,,,,,,13.0512116,80.2580623,https://www.openstreetmap.org/way/369457521,Gopalapuram Boys Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/369457521,,,"13.0512116, 80.2580623",,
Goverment School,,,,,,,,,,,12.942884,80.191395,https://www.openstreetmap.org/way/179246857,Goverment School,,,,,,,https://www.openstreetmap.org/way/179246857,,,"12.942884, 80.191395",,
Government Girls Higher Secondary School,,,,,,,,,,,13.0599925,80.2311335,https://www.openstreetmap.org/way/217745268,Government Girls Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/217745268,,,"13.0599925, 80.2311335",,
Government High School Grounds,Chennai,,,,,,,,,,12.9261512,80.1986737,https://www.openstreetmap.org/way/1019183969,Government High School Grounds,Chennai,,,,,,https://www.openstreetmap.org/way/1019183969,,,"12.9261512, 80.1986737",,
Government Higher Secondary School,,,,Government of Tamil Nadu,government,,,,,,12.9689235,80.1849511,https://www.openstreetmap.org/node/8669165865,Government Higher Secondary School,,,operator=Government of Tamil Nadu; operator_type=government,,,,https://www.openstreetmap.org/node/8669165865,,,"12.9689235, 80.1849511",,
Government Higher secondary school,,,,,,,,,,,13.0401285,80.1309534,https://www.openstreetmap.org/node/9994034445,Government Higher secondary school,,,,,,,https://www.openstreetmap.org/node/9994034445,,,"13.0401285, 80.1309534",,
Government Higher Secondary School,,,,,,,,,,,12.9495327,80.2416581,https://www.openstreetmap.org/way/1373636360,Government Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1373636360,,,"12.9495327, 80.2416581",,
"Government Higher Secondary School, Velachery",,,,Tamilnadu Govt.,,,,,,,12.9879534,80.2198749,https://www.openstreetmap.org/way/428484763,"Government Higher Secondary School, Velachery",,,operator=Tamilnadu Govt.,,,,https://www.openstreetmap.org/way/428484763,,,"12.9879534, 80.2198749",,
Government HSS,,,,,,,,,,,13.0273288,80.244254,https://www.openstreetmap.org/way/33938373,Government HSS,,,,,,,https://www.openstreetmap.org/way/33938373,,,"13.0273288, 80.244254",,
Government HSS,,,,,,,,,,,13.0344616,80.202591,https://www.openstreetmap.org/way/34028125,Government HSS,,,,,,,https://www.openstreetmap.org/way/34028125,,,"13.0344616, 80.202591",,
Government Muslim High School,,,,,,,,,,,13.1029082,80.2815504,https://www.openstreetmap.org/way/1237674824,Government Muslim High School,,,,,,,https://www.openstreetmap.org/way/1237674824,,,"13.1029082, 80.2815504",,
Government Primary School,,,,Government of Tamil Nadu,government,,,,,,12.9688048,80.1844534,https://www.openstreetmap.org/node/8669165867,Government Primary School,,,operator=Government of Tamil Nadu; operator_type=government,,,,https://www.openstreetmap.org/node/8669165867,,,"12.9688048, 80.1844534",,
Govt Girls School,,,,,,,,,,,13.0324807,80.2139365,https://www.openstreetmap.org/way/27433219,Govt Girls School,,,,,,,https://www.openstreetmap.org/way/27433219,,,"13.0324807, 80.2139365",,
Govt Hobart Girls HSS,,,,,,,,,,,13.0571428,80.2616819,https://www.openstreetmap.org/way/28732095,Govt Hobart Girls HSS,,,,,,,https://www.openstreetmap.org/way/28732095,,,"13.0571428, 80.2616819",,
Govt School,,,,,,,,,,,13.0542995,80.2028196,https://www.openstreetmap.org/node/1446841958,Govt School,,,,,,,https://www.openstreetmap.org/node/1446841958,,,"13.0542995, 80.2028196",,
Govt School,,,,,,,,,,,12.9665913,80.2567007,https://www.openstreetmap.org/way/132063266,Govt School,,,,,,,https://www.openstreetmap.org/way/132063266,,,"12.9665913, 80.2567007",,
Govt.Hr secondary school,5 th main road,,,,,,,,,,13.0278146,80.2444728,https://www.openstreetmap.org/node/5875330425,Govt.Hr secondary school,5 th main road,,,,,,https://www.openstreetmap.org/node/5875330425,,,"13.0278146, 80.2444728",,
Guntur Subbiah Pillai Girls Higher Secondary,,,,,,,,,,,13.0357893,80.2377712,https://www.openstreetmap.org/way/373792906,Guntur Subbiah Pillai Girls Higher Secondary,,,,,,,https://www.openstreetmap.org/way/373792906,,,"13.0357893, 80.2377712",,
Guru Nanak School,,,,,,,,,,,12.9905975,80.2209053,https://www.openstreetmap.org/way/28507306,Guru Nanak School,,,,,,,https://www.openstreetmap.org/way/28507306,,,"12.9905975, 80.2209053",,
Harishri Vidyalayam,,,,,,,,,,,13.0223655,80.2628535,https://www.openstreetmap.org/way/24339617,Harishri Vidyalayam,,,,,,,https://www.openstreetmap.org/way/24339617,,,"13.0223655, 80.2628535",,
Higher Secondary School,,,,,,,,,,,13.1123629,80.2411788,https://www.openstreetmap.org/way/53470477,Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/53470477,,,"13.1123629, 80.2411788",,
Himayam Matric School,,,,,,,,,,,12.9454618,80.1945713,https://www.openstreetmap.org/node/2053800293,Himayam Matric School,,,,,,,https://www.openstreetmap.org/node/2053800293,,,"12.9454618, 80.1945713",,
Hindi Prachar Sabha,,,,,,,,,,,13.0346786,80.2389465,https://www.openstreetmap.org/way/34230318,Hindi Prachar Sabha,,,,,,,https://www.openstreetmap.org/way/34230318,,,"13.0346786, 80.2389465",,
Holy Angels Convent,"107 Sir Thyagaraya Road, CHENNAI, 600017",+914428155715,,,,,,,,,13.0409928,80.2414919,https://www.openstreetmap.org/way/28068665,Holy Angels Convent,"107 Sir Thyagaraya Road, CHENNAI, 600017",,,phone: +914428155715,,,https://www.openstreetmap.org/way/28068665,,,"13.0409928, 80.2414919",,
ICF School,,,,,,,,,,,13.1027793,80.2214077,https://www.openstreetmap.org/way/48741304,ICF School,,,,,,,https://www.openstreetmap.org/way/48741304,,,"13.1027793, 80.2214077",,
ICF School,,,,,,,,,,,13.1004554,80.218993,https://www.openstreetmap.org/way/48741330,ICF School,,,,,,,https://www.openstreetmap.org/way/48741330,,,"13.1004554, 80.218993",,
ICF School,,,,,,,,,,,13.0995297,80.220804,https://www.openstreetmap.org/way/48741372,ICF School,,,,,,,https://www.openstreetmap.org/way/48741372,,,"13.0995297, 80.220804",,
IIT Kendriya Vdyalaya,,,,,,,,,,,12.9927689,80.2329275,https://www.openstreetmap.org/way/27768551,IIT Kendriya Vdyalaya,,,,,,,https://www.openstreetmap.org/way/27768551,,,"12.9927689, 80.2329275",,
Infant jesus high school,,,,,,,,,,,12.9298318,80.2045907,https://www.openstreetmap.org/node/2728294977,Infant jesus high school,,,,,,,https://www.openstreetmap.org/node/2728294977,,,"12.9298318, 80.2045907",,
JaiGopal Garodia Girls High school,,,,,,,,,,,13.0530994,80.1967081,https://www.openstreetmap.org/node/347362882,JaiGopal Garodia Girls High school,,,,,,,https://www.openstreetmap.org/node/347362882,,,"13.0530994, 80.1967081",,
Janaki Ramachandran Matriculation Scool,,,,,,,,,,,13.0538146,80.2143813,https://www.openstreetmap.org/node/1127295227,Janaki Ramachandran Matriculation Scool,,,,,,,https://www.openstreetmap.org/node/1127295227,,,"13.0538146, 80.2143813",,
Jawahar Higher Secondary School,,,,,,,,,,,13.0376442,80.2127136,https://www.openstreetmap.org/way/118695817,Jawahar Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/118695817,,,"13.0376442, 80.2127136",,
Jawahar Senior Secondary School,,,,,,,,,,,13.0411917,80.2153852,https://www.openstreetmap.org/way/215529547,Jawahar Senior Secondary School,,,,,,,https://www.openstreetmap.org/way/215529547,,,"13.0411917, 80.2153852",,
Jawaharlal Nehru Government Boys School,,,,,,,,,,,12.9862277,80.1855109,https://www.openstreetmap.org/node/1926709450,Jawaharlal Nehru Government Boys School,,,,,,,https://www.openstreetmap.org/node/1926709450,,,"12.9862277, 80.1855109",,
JGVV School,,,,,,,,,,,13.0894724,80.2141743,https://www.openstreetmap.org/way/24240072,JGVV School,,,,,,,https://www.openstreetmap.org/way/24240072,,,"13.0894724, 80.2141743",,
K. Ramiah Chetty A.R.C. Girl's Higher Secondary School,,+914442119427,https://krcarcschools.com/about.php,,,,,female,,,13.1024716,80.2886905,https://www.openstreetmap.org/way/1147473112,K. Ramiah Chetty A.R.C. Girl's Higher Secondary School,,,gender=female,phone: +914442119427 | website: https://krcarcschools.com/about.php,,,https://www.openstreetmap.org/way/1147473112,,,"13.1024716, 80.2886905",,
K.T.C.T Girls Primary & Higher Secondary School,,,,,,,,,,,13.0935351,80.2803887,https://www.openstreetmap.org/way/1178725427,K.T.C.T Girls Primary & Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/1178725427,,,"13.0935351, 80.2803887",,
Kalki Saraswathi HSS,,,,,,,,,,,13.079261,80.2460699,https://www.openstreetmap.org/way/28296057,Kalki Saraswathi HSS,,,,,,,https://www.openstreetmap.org/way/28296057,,,"13.079261, 80.2460699",,
Kalyanam Girls High School,,,,,,,,,,,13.0755096,80.2722477,https://www.openstreetmap.org/node/2296734281,Kalyanam Girls High School,,,,,,,https://www.openstreetmap.org/node/2296734281,,,"13.0755096, 80.2722477",,
Kalyanam Girls Higher Secondary School,,,,,,,,,,,13.0763065,80.2719607,https://www.openstreetmap.org/node/2296735136,Kalyanam Girls Higher Secondary School,,,,,,,https://www.openstreetmap.org/node/2296735136,,,"13.0763065, 80.2719607",,
Kanmani Montessori School,,,,,,,,,,,13.0735855,80.2088301,https://www.openstreetmap.org/node/612546126,Kanmani Montessori School,,,,,,,https://www.openstreetmap.org/node/612546126,,,"13.0735855, 80.2088301",,
Karthikeyan Matriculation Higher Secondary School,,,,,,,,,,,13.055853,80.2036242,https://www.openstreetmap.org/way/30890106,Karthikeyan Matriculation Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/30890106,,,"13.055853, 80.2036242",,
KCG College of Technology,,,,,,,,,,,12.9214372,80.2416769,https://www.openstreetmap.org/node/2117666024,KCG College of Technology,,,,,,,https://www.openstreetmap.org/node/2117666024,,,"12.9214372, 80.2416769",,
Kendriya Vidyalaya,,,,,government_non_profit,,,,,,13.0368462,80.2092485,https://www.openstreetmap.org/way/27433218,Kendriya Vidyalaya,,,operator_type=government_non_profit,,,,https://www.openstreetmap.org/way/27433218,,,"13.0368462, 80.2092485",,
Kendriya Vidyalaya,,,,,government_non_profit,,,,,,12.9918967,80.1861982,https://www.openstreetmap.org/way/670974351,Kendriya Vidyalaya,,,operator_type=government_non_profit,,,,https://www.openstreetmap.org/way/670974351,,,"12.9918967, 80.1861982",,
Kendriya Vidyalaya Island Grounds,,,,,government_non_profit,,,,,,13.077638,80.2780944,https://www.openstreetmap.org/way/29069721,Kendriya Vidyalaya Island Grounds,,,operator_type=government_non_profit,,,,https://www.openstreetmap.org/way/29069721,,,"13.077638, 80.2780944",,
"Kendriya Vidyalaya, Gill Nagar","Shanmuganar Salai, Gill Nagar, Chennai, 600094",,,,government_non_profit,,,,,,13.0635331,80.224639,https://www.openstreetmap.org/way/217745269,"Kendriya Vidyalaya, Gill Nagar","Shanmuganar Salai, Gill Nagar, Chennai, 600094",,operator_type=government_non_profit,,,,https://www.openstreetmap.org/way/217745269,,,"13.0635331, 80.224639",,
Kesari High School,,,,,,,,,,,13.0434177,80.2659655,https://www.openstreetmap.org/way/47473073,Kesari High School,,,,,,,https://www.openstreetmap.org/way/47473073,,,"13.0434177, 80.2659655",,
Kesari HSS,,,,,,,,,,,13.0404666,80.2459299,https://www.openstreetmap.org/way/28068671,Kesari HSS,,,,,,,https://www.openstreetmap.org/way/28068671,,,"13.0404666, 80.2459299",,
Kevins Anglo-Indian High School,,,,,,,,,,,13.1116744,80.2944667,https://www.openstreetmap.org/way/28764714,Kevins Anglo-Indian High School,,,,,,,https://www.openstreetmap.org/way/28764714,,,"13.1116744, 80.2944667",,
Kidzee School,,,,,,,,,,,13.0636149,80.2281297,https://www.openstreetmap.org/way/217747553,Kidzee School,,,,,,,https://www.openstreetmap.org/way/217747553,,,"13.0636149, 80.2281297",,
Kodambakkam HSS,,,,,,,,,,,13.0522676,80.2232472,https://www.openstreetmap.org/way/27199951,Kodambakkam HSS,,,,,,,https://www.openstreetmap.org/way/27199951,,,"13.0522676, 80.2232472",,
Kolaperumal Chetty Vaishnav School,,,,,,,,,,,13.0743699,80.2138581,https://www.openstreetmap.org/way/32551130,Kolaperumal Chetty Vaishnav School,,,,,,,https://www.openstreetmap.org/way/32551130,,,"13.0743699, 80.2138581",,
Kolla Perumal (KPVCSS),,,,,,,,,,,13.0745115,80.2139192,https://www.openstreetmap.org/node/941467495,Kolla Perumal (KPVCSS),,,,,,,https://www.openstreetmap.org/node/941467495,,,"13.0745115, 80.2139192",,
Krinshnaswamy School,,,,,,,,,,,13.0837844,80.211866,https://www.openstreetmap.org/way/34552720,Krinshnaswamy School,,,,,,,https://www.openstreetmap.org/way/34552720,,,"13.0837844, 80.211866",,
KV sports ground,,,,Kendriya vidyalaya anna nagar,government,,,,,,13.0819496,80.1979848,https://www.openstreetmap.org/way/1031073053,KV sports ground,,,operator=Kendriya vidyalaya anna nagar; operator_type=government,,,,https://www.openstreetmap.org/way/1031073053,,,"13.0819496, 80.1979848",,
KYM,new 31 (old 13) fourth cross street,,,,,,,,,,13.0784245,80.282892,https://www.openstreetmap.org/node/4383204790,KYM,new 31 (old 13) fourth cross street,,,,,,https://www.openstreetmap.org/node/4383204790,,,"13.0784245, 80.282892",,
LaClarence Matriculation Higher Secondary Schoolt,,,,,,,,,,,13.0542712,80.2036334,https://www.openstreetmap.org/node/459641978,LaClarence Matriculation Higher Secondary Schoolt,,,,,,,https://www.openstreetmap.org/node/459641978,,,"13.0542712, 80.2036334",,
Ladies Sivasamy School,,,,,,,,,,,13.0320168,80.2714051,https://www.openstreetmap.org/way/28402530,Ladies Sivasamy School,,,,,,,https://www.openstreetmap.org/way/28402530,,,"13.0320168, 80.2714051",,
Lady Willingdon High School,,,,,,,,,,,13.0484885,80.2792054,https://www.openstreetmap.org/way/24261527,Lady Willingdon High School,,,,,,,https://www.openstreetmap.org/way/24261527,,,"13.0484885, 80.2792054",,
Lalaji Memorial Omega International School,"79 Pallavaram Road, Kolapakkam, Chennai, 600122",,,,,,,,,,13.0025398,80.1484193,https://www.openstreetmap.org/way/243880686,Lalaji Memorial Omega International School,"79 Pallavaram Road, Kolapakkam, Chennai, 600122",,,,,,https://www.openstreetmap.org/way/243880686,,,"13.0025398, 80.1484193",,
Lets do Something - Activity center,"Sarathy Nagar, 600045",,,,,,,,,,12.9758373,80.221575,https://www.openstreetmap.org/node/1596154407,Lets do Something - Activity center,"Sarathy Nagar, 600045",,,,,,https://www.openstreetmap.org/node/1596154407,,,"12.9758373, 80.221575",,
Little Flower School for the Blind and Deaf,,,,,,,,,,,13.0506551,80.2479803,https://www.openstreetmap.org/way/28504274,Little Flower School for the Blind and Deaf,,,,,,,https://www.openstreetmap.org/way/28504274,,,"13.0506551, 80.2479803",,
Loyola and Fatima Matriculation Higher Secondary School,,,,,,,,,,,13.0501097,80.226315,https://www.openstreetmap.org/way/27199950,Loyola and Fatima Matriculation Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/27199950,,,"13.0501097, 80.226315",,
M. Ct. M Chidambaram Chettyar International School,,+914424670120,https://www.mctminternational.com/,,,,,,,,13.0376003,80.259123,https://www.openstreetmap.org/way/23929780,M. Ct. M Chidambaram Chettyar International School,,,,phone: +914424670120 | website: https://www.mctminternational.com/,,,https://www.openstreetmap.org/way/23929780,,,"13.0376003, 80.259123",,
M. Ellappa Chettiar Aided Primary School,,,,,,,,,,,13.1005681,80.2906501,https://www.openstreetmap.org/way/1147266480,M. Ellappa Chettiar Aided Primary School,,,,,,,https://www.openstreetmap.org/way/1147266480,,,"13.1005681, 80.2906501",,
M.A.Krishnasamy Matriculation School,"4/T84, Thirunagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",04424896433,,,,,,,,,13.0284231,80.2046269,https://www.openstreetmap.org/way/32575333,M.A.Krishnasamy Matriculation School,"4/T84, Thirunagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",,,phone: 04424896433,,,https://www.openstreetmap.org/way/32575333,,,"13.0284231, 80.2046269",,
Machine Shop & Drawing Hall,,,,Department of Higher Education,government,,,,,,12.8739875,80.2202971,https://www.openstreetmap.org/node/11848217946,Machine Shop & Drawing Hall,,,operator=Department of Higher Education; operator_type=government,,,,https://www.openstreetmap.org/node/11848217946,,,"12.8739875, 80.2202971",,
Madras Christian College Higher Secondary School,,+914428365205,http://www.mccschool.edu.in/,,,,,,christian,,13.0714734,80.2368742,https://www.openstreetmap.org/way/35464358,Madras Christian College Higher Secondary School,,,religion=christian,phone: +914428365205 | website: http://www.mccschool.edu.in/,,,https://www.openstreetmap.org/way/35464358,,,"13.0714734, 80.2368742",,
Maharishi Vidya Mandir,,+914426427088,https://www.maharishividyamandirch.com/,,private_non_profit,,,mixed,,,13.0745704,80.2349976,https://www.openstreetmap.org/way/28162212,Maharishi Vidya Mandir,,,operator_type=private_non_profit; gender=mixed,phone: +914426427088 | website: https://www.maharishividyamandirch.com/,,,https://www.openstreetmap.org/way/28162212,,,"13.0745704, 80.2349976",,
Manimegalai Vidhyalaya Nursery and Primary School,"3A, Murugesan St, Pari Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",04424740896,,,,,,,,,13.0260311,80.2114987,https://www.openstreetmap.org/node/8095515268,Manimegalai Vidhyalaya Nursery and Primary School,"3A, Murugesan St, Pari Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",,,phone: 04424740896,,,https://www.openstreetmap.org/node/8095515268,,,"13.0260311, 80.2114987",,
Marian Matriculation,,,,,,,,,,,13.0047269,80.1937449,https://www.openstreetmap.org/way/28534579,Marian Matriculation,,,,,,,https://www.openstreetmap.org/way/28534579,,,"13.0047269, 80.1937449",,
Measi Matriculation Higher Secondary School,,,,,,,,,,,13.0974826,80.2914535,https://www.openstreetmap.org/way/47109372,Measi Matriculation Higher Secondary School,,,,,,,https://www.openstreetmap.org/way/47109372,,,"13.0974826, 80.2914535",,
model school,,,,,,,,,,,12.8948995,80.2267708,https://www.openstreetmap.org/node/11253282590,model school,,,,,,,https://www.openstreetmap.org/node/11253282590,,,"12.8948995, 80.2267708",,
Modern Senior Secondary School,,,,,,,,,,,12.9739295,80.1854264,https://www.openstreetmap.org/way/25618840,Modern Senior Secondary School,,,,,,,https://www.openstreetmap.org/way/25618840,,,"12.9739295, 80.1854264",,
Modern Senior Secondary School (Primary),,,,,,,,,,,12.9746813,80.1846588,https://www.openstreetmap.org/way/25619926,Modern Senior Secondary School (Primary),,,,,,,https://www.openstreetmap.org/way/25619926,,,"12.9746813, 80.1846588",,
